시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
강원,인제군,차대사람,길가장자리구역통행중,3,0,3,2,1,0
강원,인제군,차대사람,기타,2,1,2,2,0,0
강원,인제군,차대차,정면충돌,61,2,136,44,79,13
강원,인제군,차대차,측면충돌,22,1,39,11,22,6
강원,인제군,차대차,후진중충돌,1,0,1,0,1,0
강원,인제군,차대차,추돌,25,1,72,27,45,0
강원,인제군,차대차,기타,9,1,19,5,13,1
강원,인제군,차량단독,전도,6,2,8,2,4,2
강원,인제군,차량단독,전도전복,1,1,0,0,0,0
강원,인제군,차량단독,공작물충돌,2,2,4,2,1,1
강원,인제군,차량단독,도로이탈,1,0,1,1,0,0
강원,고성군,차대사람,횡단중,8,1,7,3,3,1
강원,고성군,차대사람,차도통행중,5,1,5,0,3,2
강원,고성군,차대사람,기타,8,0,9,2,5,2
강원,고성군,차대차,정면충돌,17,0,27,8,18,1
강원,고성군,차대차,측면충돌,36,0,56,9,44,3
강원,고성군,차대차,후진중충돌,1,0,2,0,2,0
강원,고성군,차대차,추돌,25,0,54,12,35,7
강원,고성군,차대차,기타,1,0,2,2,0,0
강원,고성군,차량단독,전도전복,2,1,1,0,0,1
강원,고성군,차량단독,공작물충돌,4,2,5,1,4,0
강원,양양군,차대사람,횡단중,22,3,19,7,11,1
강원,양양군,차대사람,차도통행중,3,1,2,2,0,0
강원,양양군,차대사람,길가장자리구역통행중,1,0,3,2,1,0
강원,양양군,차대사람,기타,4,0,4,1,3,0
강원,양양군,차대차,정면충돌,6,2,11,9,1,1
강원,양양군,차대차,측면충돌,70,1,141,31,103,7
강원,양양군,차대차,후진중충돌,6,0,10,0,9,1
강원,양양군,차대차,추돌,33,0,75,14,60,1
강원,양양군,차대차,기타,9,0,14,4,10,0
강원,양양군,차량단독,전도,1,1,0,0,0,0
강원,양양군,차량단독,전도전복,3,3,0,0,0,0
강원,양양군,차량단독,공작물충돌,3,0,6,1,5,0
강원,양양군,차량단독,도로이탈,1,0,2,1,1,0
강원,양양군,차량단독,도로이탈,1,0,2,1,1,0
충북,청주시,차대사람,횡단중,519,22,524,233,283,8
충북,청주시,차대사람,차도통행중,15,0,15,4,11,0
충북,청주시,차대사람,길가장자리구역통행중,28,2,27,5,22,0
충북,청주시,차대사람,보도통행중,21,0,22,7,14,1
충북,청주시,차대사람,기타,265,10,284,103,179,2
충북,청주시,차대차,정면충돌,307,4,569,134,425,10
충북,청주시,차대차,측면충돌,1446,10,2391,454,1842,95
충북,청주시,차대차,후진중충돌,40,0,48,6,42,0
충북,청주시,차대차,추돌,774,6,1562,182,1352,28
충북,청주시,차대차,기타,1242,5,1970,320,1591,59
충북,청주시,차량단독,전도,34,0,42,18,20,4
충북,청주시,차량단독,전복,4,0,4,2,0,2
충북,청주시,차량단독,전도전복,40,2,52,24,20,8
충북,청주시,차량단독,공작물충돌,36,2,59,27,30,2
충북,청주시,차량단독,도로이탈,4,0,4,2,1,1
충북,청주시,차량단독,도로이탈,3,0,3,1,0,2
충북,청주시,차량단독,기타,54,4,57,24,29,4
충북,충주시,차대사람,횡단중,111,8,111,46,62,3
충북,충주시,차대사람,차도통행중,2,0,2,0,2,0
충북,충주시,차대사람,길가장자리구역통행중,7,1,6,2,4,0
충북,충주시,차대사람,보도통행중,6,0,6,4,2,0
충북,충주시,차대사람,기타,49,3,47,16,26,5
충북,충주시,차대차,정면충돌,157,5,266,65,185,16
충북,충주시,차대차,측면충돌,334,4,590,137,396,57
충북,충주시,차대차,후진중충돌,7,0,9,4,5,0
충북,충주시,차대차,추돌,115,10,296,63,210,23
충북,충주시,차대차,기타,402,5,688,126,486,76
충북,충주시,차량단독,전도,21,3,25,8,5,12
충북,충주시,차량단독,전도전복,23,2,27,6,10,11
충북,충주시,차량단독,공작물충돌,15,2,16,5,4,7
충북,충주시,차량단독,도로이탈,1,0,4,1,3,0
충북,충주시,차량단독,기타,14,0,16,5,10,1
충북,충주시,철길건널목,철길건널목,1,0,2,0,2,0
충북,제천시,차대사람,횡단중,119,3,127,59,60,8
충북,제천시,차대사람,차도통행중,6,1,6,2,4,0
충북,제천시,차대사람,길가장자리구역통행중,4,0,4,3,1,0
충북,제천시,차대사람,보도통행중,3,0,3,1,2,0
충북,제천시,차대사람,기타,37,2,39,15,22,2
충북,제천시,차대차,정면충돌,51,2,122,52,64,6
충북,제천시,차대차,측면충돌,350,1,673,148,489,36
충북,제천시,차대차,후진중충돌,5,0,6,2,3,1
충북,제천시,차대차,추돌,178,0,386,52,307,27
충북,제천시,차대차,기타,137,0,235,46,179,10
충북,제천시,차량단독,전도,9,1,11,7,3,1
충북,제천시,차량단독,전복,1,0,1,0,1,0
충북,제천시,차량단독,전도전복,23,2,22,5,13,4
충북,제천시,차량단독,공작물충돌,11,0,14,3,9,2
충북,제천시,차량단독,도로이탈,2,0,5,2,3,0
충북,제천시,차량단독,도로이탈,4,0,5,0,5,0
충북,제천시,차량단독,기타,9,1,8,0,8,0
충북,보은군,차대사람,횡단중,12,1,12,5,7,0
충북,보은군,차대사람,차도통행중,1,0,1,1,0,0
충북,보은군,차대사람,기타,5,1,4,2,2,0
충북,보은군,차대차,정면충돌,15,3,26,10,16,0
충북,보은군,차대차,측면충돌,65,3,103,38,63,2
충북,보은군,차대차,후진중충돌,1,0,1,0,0,1
충북,보은군,차대차,추돌,18,4,34,7,24,3
충북,보은군,차대차,기타,17,3,27,13,13,1
충북,보은군,차량단독,전도,7,2,5,4,0,1
충북,보은군,차량단독,전도전복,3,2,2,1,0,1
충북,보은군,차량단독,기타,1,0,3,2,0,1
충북,옥천군,차대사람,횡단중,7,1,7,4,3,0
충북,옥천군,차대사람,차도통행중,11,2,9,7,2,0
충북,옥천군,차대사람,길가장자리구역통행중,3,0,3,1,2,0
충북,옥천군,차대사람,보도통행중,1,0,1,0,1,0
충북,옥천군,차대사람,기타,10,0,10,3,7,0
충북,옥천군,차대차,측면충돌,109,2,195,77,114,4
충북,옥천군,차대차,후진중충돌,2,0,2,1,1,0
충북,옥천군,차대차,추돌,22,2,39,18,19,2
충북,옥천군,차대차,기타,44,1,68,20,48,0
충북,옥천군,차량단독,전도,6,1,8,3,4,1
충북,옥천군,차량단독,공작물충돌,5,1,7,7,0,0
충북,옥천군,차량단독,도로이탈,1,0,1,1,0,0
충북,옥천군,차량단독,도로이탈,1,0,1,1,0,0
충북,영동군,차대사람,횡단중,14,0,14,9,5,0
충북,영동군,차대사람,차도통행중,2,0,2,1,1,0
충북,영동군,차대사람,길가장자리구역통행중,2,0,2,2,0,0
충북,영동군,차대사람,기타,10,1,9,4,5,0
충북,영동군,차대차,정면충돌,6,1,12,1,11,0
충북,영동군,차대차,측면충돌,38,1,67,21,37,9
충북,영동군,차대차,추돌,17,0,34,11,20,3
충북,영동군,차대차,기타,78,4,112,47,64,1
충북,영동군,차량단독,전도,3,0,3,2,1,0
충북,영동군,차량단독,전도전복,3,0,5,2,3,0
충북,영동군,차량단독,공작물충돌,2,0,2,2,0,0
충북,영동군,차량단독,도로이탈,2,2,0,0,0,0
충북,영동군,차량단독,기타,14,3,12,7,5,0
충북,진천군,차대사람,횡단중,42,3,45,23,22,0
충북,진천군,차대사람,차도통행중,4,1,3,2,1,0
충북,진천군,차대사람,길가장자리구역통행중,1,0,1,1,0,0
충북,진천군,차대사람,보도통행중,2,0,2,1,1,0
충북,진천군,차대사람,기타,19,2,18,6,12,0
충북,진천군,차대차,정면충돌,18,0,28,10,18,0
충북,진천군,차대차,측면충돌,126,2,212,51,161,0
충북,진천군,차대차,추돌,80,1,187,38,148,1
충북,진천군,차대차,기타,188,1,291,71,218,2
충북,진천군,차량단독,전도,14,1,16,9,7,0
충북,진천군,차량단독,전복,3,0,3,2,1,0
충북,진천군,차량단독,전도전복,7,4,7,2,5,0
충북,진천군,차량단독,공작물충돌,6,2,8,2,6,0
충북,진천군,차량단독,기타,6,0,6,2,3,1
충북,괴산군,차대사람,횡단중,11,2,10,7,3,0
충북,괴산군,차대사람,차도통행중,2,1,1,0,0,1
충북,괴산군,차대사람,길가장자리구역통행중,3,1,2,2,0,0
충북,괴산군,차대사람,기타,9,1,10,6,2,2
충북,괴산군,차대차,정면충돌,19,2,45,12,32,1
충북,괴산군,차대차,측면충돌,75,1,158,38,114,6
충북,괴산군,차대차,후진중충돌,2,0,3,0,3,0
충북,괴산군,차대차,추돌,28,4,52,20,30,2
충북,괴산군,차대차,기타,14,0,18,7,9,2
충북,괴산군,차량단독,전도,6,0,7,4,2,1
충북,괴산군,차량단독,전도전복,2,0,2,1,1,0
충북,괴산군,차량단독,공작물충돌,19,2,21,7,11,3
충북,괴산군,차량단독,도로이탈,1,0,1,1,0,0
충북,괴산군,차량단독,도로이탈,1,0,1,0,0,1
충북,괴산군,차량단독,기타,3,1,6,1,4,1
충북,음성군,차대사람,횡단중,47,6,42,24,17,1
충북,음성군,차대사람,차도통행중,1,0,1,1,0,0
충북,음성군,차대사람,길가장자리구역통행중,1,0,2,1,1,0
충북,음성군,차대사람,기타,29,1,29,11,18,0
충북,음성군,차대차,정면충돌,14,0,22,9,13,0
충북,음성군,차대차,측면충돌,316,4,612,168,436,8
충북,음성군,차대차,후진중충돌,9,0,13,0,12,1
충북,음성군,차대차,추돌,87,2,214,52,161,1
충북,음성군,차대차,기타,73,0,111,27,84,0
충북,음성군,차량단독,전도,16,5,28,20,8,0
충북,음성군,차량단독,전도전복,14,2,12,7,4,1
충북,음성군,차량단독,공작물충돌,9,0,11,6,5,0
충북,음성군,차량단독,도로이탈,1,1,0,0,0,0
충북,음성군,차량단독,기타,7,0,24,6,18,0
충북,단양군,차대사람,횡단중,11,1,13,4,7,2
충북,단양군,차대사람,길가장자리구역통행중,1,0,1,0,1,0
충북,단양군,차대사람,기타,5,0,5,3,2,0
충북,단양군,차대차,정면충돌,16,2,32,14,17,1
충북,단양군,차대차,측면충돌,44,1,69,33,32,4
충북,단양군,차대차,추돌,33,1,81,13,65,3
충북,단양군,차대차,기타,15,0,28,9,15,4
충북,단양군,차량단독,전도,3,0,11,7,4,0
충북,단양군,차량단독,전복,2,0,2,0,1,1
충북,단양군,차량단독,전도전복,7,2,6,5,1,0
충북,단양군,차량단독,공작물충돌,3,1,3,1,2,0
충북,단양군,차량단독,도로이탈,1,0,1,0,1,0
충북,단양군,차량단독,기타,2,1,43,2,41,0
충북,증평군,차대사람,횡단중,21,1,21,9,11,1
충북,증평군,차대사람,차도통행중,2,0,2,1,1,0
충북,증평군,차대사람,기타,3,0,3,0,3,0
충북,증평군,차대차,정면충돌,13,0,23,10,11,2
충북,증평군,차대차,측면충돌,102,1,168,36,122,10
충북,증평군,차대차,후진중충돌,1,0,1,0,1,0
충북,증평군,차대차,추돌,20,0,49,14,33,2
충북,증평군,차대차,기타,19,1,22,6,14,2
충북,증평군,차량단독,전도,3,0,4,3,1,0
충북,증평군,차량단독,공작물충돌,6,1,7,1,5,1
충북,증평군,차량단독,기타,1,0,2,0,2,0
충남,천안시,차대사람,횡단중,290,8,304,142,150,12
충남,천안시,차대사람,차도통행중,34,4,30,8,20,2
충남,천안시,차대사람,길가장자리구역통행중,32,1,31,8,18,5
충남,천안시,차대사람,보도통행중,9,0,9,1,8,0
충남,천안시,차대사람,기타,145,5,151,51,87,13
충남,천안시,차대차,정면충돌,129,6,207,59,145,3
충남,천안시,차대차,측면충돌,800,7,1265,277,939,49
충남,천안시,차대차,후진중충돌,25,0,33,0,33,0
충남,천안시,차대차,추돌,515,7,1015,153,824,38
충남,천안시,차대차,기타,745,3,1099,201,857,41
충남,천안시,차량단독,전도,6,0,6,1,4,1
충남,천안시,차량단독,전도전복,18,4,15,6,6,3
충남,천안시,차량단독,공작물충돌,14,3,16,7,8,1
충남,천안시,차량단독,도로이탈,1,1,0,0,0,0
충남,천안시,차량단독,기타,13,0,14,8,5,1
충남,아산시,차대사람,횡단중,131,10,131,62,65,4
충남,아산시,차대사람,차도통행중,7,0,7,3,3,1
충남,아산시,차대사람,길가장자리구역통행중,8,1,7,3,4,0
충남,아산시,차대사람,보도통행중,3,1,2,1,1,0
충남,아산시,차대사람,기타,58,2,59,23,34,2
충남,아산시,차대차,정면충돌,143,3,244,77,160,7
충남,아산시,차대차,측면충돌,283,6,438,118,300,20
충남,아산시,차대차,후진중충돌,9,0,11,0,11,0
충남,아산시,차대차,추돌,226,12,352,74,271,7
충남,아산시,차대차,기타,139,6,197,43,144,10
충남,아산시,차량단독,전도,12,3,9,6,2,1
충남,아산시,차량단독,전도전복,6,3,4,3,0,1
충남,아산시,차량단독,공작물충돌,8,2,6,4,1,1
충남,아산시,차량단독,도로이탈,1,1,1,1,0,0
충남,아산시,차량단독,기타,4,1,3,3,0,0
충남,보령시,차대사람,횡단중,81,3,79,50,28,1
충남,보령시,차대사람,차도통행중,12,0,12,5,7,0
충남,보령시,차대사람,길가장자리구역통행중,10,3,8,2,6,0
충남,보령시,차대사람,보도통행중,2,0,2,1,1,0
충남,보령시,차대사람,기타,31,3,29,11,17,1
충남,보령시,차대차,정면충돌,48,2,85,44,41,0
충남,보령시,차대차,측면충돌,118,3,198,56,141,1
충남,보령시,차대차,후진중충돌,7,0,11,2,9,0
충남,보령시,차대차,추돌,51,3,103,48,55,0
충남,보령시,차대차,기타,53,3,100,26,74,0
충남,보령시,차량단독,전도,6,0,6,0,6,0
충남,보령시,차량단독,전복,1,0,2,1,1,0
충남,보령시,차량단독,전도전복,9,2,12,6,5,1
충남,보령시,차량단독,공작물충돌,8,0,9,6,3,0
충남,보령시,차량단독,도로이탈,1,0,2,2,0,0
충남,보령시,차량단독,기타,8,2,7,5,2,0
충남,공주시,차대사람,횡단중,53,3,58,32,24,2
충남,공주시,차대사람,차도통행중,7,1,7,4,3,0
충남,공주시,차대사람,길가장자리구역통행중,3,0,3,2,1,0
충남,공주시,차대사람,보도통행중,3,0,3,3,0,0
충남,공주시,차대사람,기타,24,1,23,10,13,0
충남,공주시,차대차,정면충돌,40,1,104,36,60,8
충남,공주시,차대차,측면충돌,249,3,466,110,333,23
충남,공주시,차대차,후진중충돌,11,1,14,1,13,0
충남,공주시,차대차,추돌,109,6,208,45,154,9
충남,공주시,차대차,기타,41,4,92,32,57,3
충남,공주시,차량단독,전도,6,0,6,2,3,1
충남,공주시,차량단독,전복,1,0,2,0,1,1
충남,공주시,차량단독,전도전복,11,2,11,5,2,4
충남,공주시,차량단독,공작물충돌,22,1,30,13,14,3
충남,공주시,차량단독,도로이탈,6,2,5,3,1,1
충남,공주시,차량단독,도로이탈,2,0,2,0,1,1
충남,공주시,차량단독,기타,10,1,13,6,7,0
충남,서산시,차대사람,횡단중,86,10,80,50,25,5
충남,서산시,차대사람,차도통행중,9,1,9,5,4,0
충남,서산시,차대사람,길가장자리구역통행중,11,0,12,4,8,0
충남,서산시,차대사람,보도통행중,7,0,8,4,4,0
충남,서산시,차대사람,기타,24,0,24,11,12,1
충남,서산시,차대차,정면충돌,81,2,141,56,84,1
충남,서산시,차대차,측면충돌,323,8,466,185,260,21
충남,서산시,차대차,후진중충돌,2,0,5,0,2,3
충남,서산시,차대차,추돌,137,3,265,85,174,6
충남,서산시,차대차,기타,34,1,51,17,29,5
충남,서산시,차량단독,전도,6,1,8,3,1,4
충남,서산시,차량단독,전복,1,0,1,0,1,0
충남,서산시,차량단독,전도전복,24,0,25,15,7,3
충남,서산시,차량단독,공작물충돌,24,4,24,16,7,1
충남,서산시,차량단독,도로이탈,1,0,1,1,0,0
충남,서산시,차량단독,기타,4,0,5,3,2,0
충남,금산군,차대사람,횡단중,28,2,32,16,16,0
충남,금산군,차대사람,차도통행중,7,0,8,2,6,0
충남,금산군,차대사람,길가장자리구역통행중,3,0,3,1,2,0
충남,금산군,차대사람,보도통행중,1,0,1,1,0,0
충남,금산군,차대사람,기타,4,0,5,2,3,0
충남,금산군,차대차,정면충돌,12,0,24,11,13,0
충남,금산군,차대차,측면충돌,112,4,191,52,137,2
충남,금산군,차대차,후진중충돌,5,0,10,2,8,0
충남,금산군,차대차,추돌,31,1,47,19,26,2
충남,금산군,차대차,기타,11,3,14,7,7,0
충남,금산군,차량단독,전도전복,7,0,9,4,5,0
충남,금산군,차량단독,공작물충돌,4,1,6,2,4,0
충남,금산군,차량단독,도로이탈,2,0,2,2,0,0
충남,금산군,차량단독,도로이탈,3,0,3,2,1,0
충남,금산군,차량단독,기타,2,1,1,0,1,0
충남,태안군,차대사람,횡단중,45,2,47,30,16,1
충남,태안군,차대사람,차도통행중,1,0,1,1,0,0
충남,태안군,차대사람,길가장자리구역통행중,6,0,7,6,0,1
충남,태안군,차대사람,기타,15,0,17,7,8,2
충남,태안군,차대차,정면충돌,41,3,89,44,43,2
충남,태안군,차대차,측면충돌,154,1,267,102,154,11
충남,태안군,차대차,후진중충돌,1,0,1,0,1,0
충남,태안군,차대차,추돌,52,1,126,34,89,3
충남,태안군,차대차,기타,25,0,41,15,16,10
충남,태안군,차량단독,전도,2,0,2,1,0,1
충남,태안군,차량단독,전도전복,13,3,10,7,0,3
충남,태안군,차량단독,공작물충돌,9,1,8,3,2,3
충남,태안군,차량단독,도로이탈,3,2,2,2,0,0
충남,태안군,차량단독,기타,3,1,2,1,1,0
충남,논산시,차대사람,횡단중,68,6,70,51,18,1
충남,논산시,차대사람,차도통행중,11,2,9,8,1,0
충남,논산시,차대사람,길가장자리구역통행중,5,0,5,4,1,0
충남,논산시,차대사람,보도통행중,2,0,2,0,2,0
충남,논산시,차대사람,기타,20,2,19,13,6,0
충남,논산시,차대차,정면충돌,61,8,102,63,36,3
충남,논산시,차대차,측면충돌,242,5,418,169,239,10
충남,논산시,차대차,후진중충돌,6,0,6,4,2,0
충남,논산시,차대차,추돌,101,5,173,57,112,4
충남,논산시,차대차,기타,33,1,49,13,35,1
충남,논산시,차량단독,전도,2,0,2,0,2,0
충남,논산시,차량단독,전도전복,11,1,18,6,10,2
충남,논산시,차량단독,공작물충돌,8,2,9,5,2,2
충남,논산시,차량단독,도로이탈,3,2,2,2,0,0
